__time,/plotjuggler/logging/ax,/plotjuggler/logging/ay,/plotjuggler/logging/az,/plotjuggler/logging/comp_time,/plotjuggler/logging/controller,/plotjuggler/logging/lookahead_time,/plotjuggler/logging/p,/plotjuggler/logging/pitch,/plotjuggler/logging/platform,/plotjuggler/logging/q,/plotjuggler/logging/r,/plotjuggler/logging/roll,/plotjuggler/logging/timestamp,/plotjuggler/logging/timestamp_sample,/plotjuggler/logging/traj_double,/plotjuggler/logging/traj_spin,/plotjuggler/logging/traj_time,/plotjuggler/logging/trajectory,/plotjuggler/logging/u_p,/plotjuggler/logging/u_q,/plotjuggler/logging/u_r,/plotjuggler/logging/u_throttle,/plotjuggler/logging/vx,/plotjuggler/logging/vx_ref,/plotjuggler/logging/vy,/plotjuggler/logging/vy_ref,/plotjuggler/logging/vz,/plotjuggler/logging/vz_ref,/plotjuggler/logging/x,/plotjuggler/logging/x_ref,/plotjuggler/logging/y,/plotjuggler/logging/y_ref,/plotjuggler/logging/yaw,/plotjuggler/logging/yaw_ref,/plotjuggler/logging/yawd_ref,/plotjuggler/logging/z,/plotjuggler/logging/z_ref
1759720781.609866,0.405545771,-0.374080032,-0.014772638,0.001035213,1.000000000,1.200000048,-0.056352936,0.048926763,0.000000000,0.018497977,0.311860949,0.026744017,1759720781609186.000000000,0.000000000,1.000000000,1.000000000,9.000089645,1.000000000,-0.047807004,0.022007247,0.307555497,0.728906095,-0.449530095,0.244452700,-0.456499100,-0.525953472,-0.102203377,0.000000000,-0.387188554,-0.544102609,0.438020200,-0.252888054,2.849975586,3.204452753,0.314159274,-4.323909283,-5.000000000
1759720781.709649,0.427382171,-0.318089783,-0.014820135,0.000951529,1.000000000,1.200000048,-0.053881779,0.049868502,0.000000000,0.014783826,0.309678167,0.022533631,1759720781708894.000000000,0.000000000,1.000000000,1.000000000,9.099985123,1.000000000,-0.045636903,0.019792100,0.305406958,0.728896439,-0.401707798,0.294022590,-0.490772009,-0.499934852,-0.101836510,0.000000000,-0.428022981,-0.517186165,0.391179502,-0.304168463,2.884066820,3.235835791,0.314159274,-4.324308872,-5.000000000
1759720781.809293,0.450301975,-0.266632020,-0.015813855,0.000968933,1.000000000,1.200000048,-0.050909311,0.050597236,0.000000000,0.014094772,0.308630913,0.018843764,1759720781808617.000000000,0.000000000,1.000000000,1.000000000,9.200005531,1.000000000,-0.040587600,0.018980531,0.306206316,0.728732884,-0.356003523,0.340909809,-0.515109122,-0.469217062,-0.102183722,0.000000000,-0.459372014,-0.485408396,0.348775297,-0.352673650,2.914535046,3.267257929,0.314159274,-4.326990604,-5.000000000
1759720781.909395,0.469615459,-0.217276171,-0.007116235,0.000948906,1.000000000,1.200000048,-0.043384947,0.051362522,0.000000000,0.012502263,0.307295144,0.015434727,1759720781908642.000000000,0.000000000,1.000000000,1.000000000,9.299989700,1.000000000,-0.036374368,0.016019791,0.305329382,0.728488445,-0.304416120,0.384597957,-0.535455048,-0.434129655,-0.102425449,0.000000000,-0.486486346,-0.449110240,0.301915675,-0.397869319,2.946914434,3.298669100,0.314159274,-4.331491470,-5.000000000
1759720782.010521,0.481284499,-0.177169517,-0.005369074,0.000999451,1.000000000,1.200000048,-0.038738176,0.052069165,0.000000000,0.010356463,0.306953192,0.012929036,1759720782009713.000000000,0.000000000,1.000000000,1.000000000,9.400080681,1.000000000,-0.033197545,0.014510469,0.306555688,0.728291929,-0.255255789,0.424736708,-0.550318182,-0.394946665,-0.102328576,0.000000000,-0.507807374,-0.408575147,0.257032007,-0.439393163,2.977037191,3.330113649,0.314159274,-4.335454464,-5.000000000
1759720782.109168,0.488160819,-0.143694997,-0.009180046,0.000662088,1.000000000,1.200000048,-0.036582410,0.052705497,0.000000000,0.010966058,0.306797981,0.010759041,1759720782108502.000000000,0.000000000,1.000000000,1.000000000,9.500023842,1.000000000,-0.033424526,0.016883796,0.307564527,0.728265822,-0.207802474,0.460852236,-0.562760830,-0.352135450,-0.101528399,0.000000000,-0.532676816,-0.364286631,0.207699791,-0.476754934,3.007248640,3.361511469,0.314159274,-4.337561607,-5.000000000
1759720782.209627,0.497516096,-0.102003455,-0.007448717,0.000910282,1.000000000,1.200000048,-0.037529640,0.053607620,0.000000000,0.010949329,0.306598872,0.008641499,1759720782208894.000000000,0.000000000,1.000000000,1.000000000,9.599984169,1.000000000,-0.036564268,0.015229757,0.306345791,0.728329718,-0.154479802,0.492675126,-0.573229790,-0.306031674,-0.100480229,0.000000000,-0.551107526,-0.316591948,0.150982946,-0.509675920,3.040099382,3.392915010,0.314159274,-4.337566376,-5.000000000
1759720782.309007,0.506491840,-0.062338378,-0.004041008,0.000648499,1.000000000,1.200000048,-0.039652482,0.054478165,0.000000000,0.009565308,0.305992484,0.006246354,1759720782308336.000000000,0.000000000,1.000000000,1.000000000,9.699995041,1.000000000,-0.040420122,0.010862561,0.304835945,0.728489697,-0.098139778,0.519914031,-0.580752432,-0.257047772,-0.099029317,0.000000000,-0.559913337,-0.265917748,0.090750918,-0.537854791,3.073276043,3.424334288,0.314159274,-4.335989952,-5.000000000
1759720782.409592,0.513069093,-0.021064403,-0.008032656,0.000700712,1.000000000,1.200000048,-0.041926999,0.055105425,0.000000000,0.005062133,0.305937231,0.003926065,1759720782408892.000000000,0.000000000,1.000000000,1.000000000,9.800077438,1.000000000,-0.045315538,0.005270131,0.305093586,0.728710055,-0.043179777,0.542311966,-0.584773302,-0.205625638,-0.097495556,0.000000000,-0.559042156,-0.212721199,0.031557601,-0.561025560,3.104515553,3.455776215,0.314159274,-4.333761692,-5.000000000
1759720782.509446,0.508717835,0.028475778,-0.014169141,0.000650644,1.000000000,1.200000048,-0.047489103,0.055199869,0.000000000,-0.003956360,0.305352867,0.000995336,1759720782508748.000000000,0.000000000,1.000000000,1.000000000,9.900007248,1.000000000,-0.051394805,-0.002628839,0.302373081,0.728866458,0.018110773,0.559615791,-0.584610164,-0.152362511,-0.096114561,0.000000000,-0.548896432,-0.157620102,-0.036005959,-0.578926504,3.139089823,3.487170219,0.314159274,-4.332039356,-5.000000000
1759720782.609117,0.497519344,0.072508901,-0.022634862,0.000599384,1.000000000,1.200000048,-0.051052928,0.054605104,0.000000000,-0.009873261,0.304315239,-0.002267350,1759720782608272.000000000,0.000000000,1.000000000,1.000000000,10.000011444,1.000000000,-0.051353738,-0.006372825,0.301906198,0.728992283,0.072681807,0.571708739,-0.576831818,-0.097638324,-0.095242456,0.000000000,-0.536255479,-0.101007544,-0.090803348,-0.591436803,3.170971155,3.518587351,0.314159274,-4.329925537,-5.000000000
1759720782.709724,0.482113183,0.121813729,-0.021791084,0.000926495,1.000000000,1.200000048,-0.050945174,0.053623576,0.000000000,-0.014911992,0.303227514,-0.005699168,1759720782708980.000000000,0.000000000,1.000000000,1.000000000,10.100048065,1.000000000,-0.050103590,-0.011409130,0.301324695,0.729027271,0.127188295,0.578464746,-0.563039601,-0.041984450,-0.095185339,0.000000000,-0.514766157,-0.043433215,-0.143237427,-0.598425925,3.202913284,3.550014734,0.314159274,-4.328918934,-5.000000000
1759720782.809320,0.453209817,0.174714789,-0.023828818,0.000983715,1.000000000,1.200000048,-0.050279565,0.052130565,0.000000000,-0.021215426,0.301899523,-0.009437308,1759720782808600.000000000,0.000000000,1.000000000,1.000000000,10.200012207,1.000000000,-0.048707150,-0.019729787,0.298317134,0.728972495,0.185251623,0.579816818,-0.541993976,0.014021751,-0.095447265,0.000000000,-0.482112974,0.014505601,-0.197326735,-0.599824607,3.237653971,3.581419706,0.314159274,-4.328738213,-5.000000000
1759720782.909161,0.415488511,0.219657853,-0.025368294,0.000700712,1.000000000,1.200000048,-0.048017282,0.049924519,0.000000000,-0.029312514,0.300273508,-0.013102465,1759720782908406.000000000,0.000000000,1.000000000,1.000000000,10.299998283,1.000000000,-0.046803251,-0.026301078,0.295590967,0.728875339,0.239498913,0.575757682,-0.515560806,0.069908805,-0.095885575,0.000000000,-0.443580031,0.072321154,-0.247327760,-0.595625401,3.272121191,3.612831116,0.314159274,-4.329309940,-5.000000000
1759720783.009810,0.373853296,0.256440282,-0.028103588,0.000909328,1.000000000,1.200000048,-0.043921940,0.047379777,0.000000000,-0.032843281,0.298670977,-0.016250744,1759720783009137.000000000,0.000000000,1.000000000,1.000000000,10.400080681,1.000000000,-0.043226752,-0.028039176,0.295496166,0.728732646,0.284314901,0.566312730,-0.486385822,0.125195920,-0.096370369,0.000000000,-0.406488121,0.129516080,-0.287368178,-0.585854590,3.303513288,3.644272804,0.314159274,-4.329786301,-5.000000000
1759720783.109360,0.333182305,0.296165705,-0.021571292,0.000943422,1.000000000,1.200000048,-0.039445061,0.044643816,0.000000000,-0.035868187,0.297273695,-0.019178709,1759720783108503.000000000,0.000000000,1.000000000,1.000000000,10.499979019,1.000000000,-0.035556052,-0.029323129,0.294922709,0.728970468,0.324083388,0.551603377,-0.448396444,0.179214582,-0.095647387,0.000000000,-0.367658913,0.185398757,-0.318517178,-0.570637643,3.335570335,3.675656796,0.314159274,-4.326259613,-5.000000000
1759720783.210887,0.282734841,0.321231306,-0.022788530,0.000955582,1.000000000,1.200000048,-0.032243617,0.041544497,0.000000000,-0.037222642,0.296111912,-0.021768231,1759720783209690.000000000,0.000000000,1.000000000,1.000000000,10.599997520,1.000000000,-0.029938696,-0.032455578,0.291851759,0.728933752,0.362609357,0.531727552,-0.404485166,0.231624603,-0.095689096,0.000000000,-0.319624424,0.239617303,-0.349862605,-0.550075948,3.370471001,3.707078457,0.314159274,-4.326037884,-5.000000000
1759720783.310122,0.234800324,0.337709606,-0.025482846,0.000972748,1.000000000,1.200000048,-0.026652368,0.038217995,0.000000000,-0.039708622,0.294249177,-0.023721481,1759720783309448.000000000,0.000000000,1.000000000,1.000000000,10.700021744,1.000000000,-0.027609507,-0.031832181,0.289861530,0.728940904,0.393722028,0.506883740,-0.361799181,0.281874150,-0.095763437,0.000000000,-0.271827519,0.291600823,-0.381379545,-0.524374843,3.404480934,3.738502026,0.314159274,-4.325373173,-5.000000000
1759720783.409061,0.191311717,0.347613305,-0.030486843,0.000572443,1.000000000,1.200000048,-0.025475003,0.035433210,0.000000000,-0.033614114,0.293826997,-0.025109977,1759720783408325.000000000,0.000000000,1.000000000,1.000000000,10.800120354,1.000000000,-0.029511001,-0.026452824,0.291512281,0.729357362,0.415635973,0.477281064,-0.324118257,0.329525322,-0.095496729,0.000000000,-0.229821980,0.340896279,-0.409976184,-0.493750662,3.434354782,3.769948959,0.314159274,-4.321336746,-5.000000000
1759720783.511579,0.149071321,0.361145467,-0.040097158,0.000980377,1.000000000,1.200000048,-0.027572993,0.032991108,0.000000000,-0.027756853,0.293129086,-0.026810341,1759720783510447.000000000,0.000000000,1.000000000,1.000000000,10.900068283,1.000000000,-0.030735333,-0.022488203,0.291645408,0.729706168,0.433923274,0.443268061,-0.283684134,0.374028832,-0.095109530,0.000000000,-0.184629709,0.386935502,-0.437198311,-0.458563983,3.465413809,3.801348448,0.314159274,-4.312883377,-5.000000000
1759720783.609313,0.119306654,0.375453025,-0.049216669,0.000949860,1.000000000,1.200000048,-0.024966830,0.031349655,0.000000000,-0.021980971,0.292851001,-0.028427441,1759720783608591.000000000,0.000000000,1.000000000,1.000000000,10.999983788,1.000000000,-0.031361498,-0.015418487,0.294648677,0.730340004,0.445115209,0.405133635,-0.246347412,0.415031165,-0.094681740,0.000000000,-0.148509711,0.429352701,-0.459930301,-0.419113636,3.493460417,3.832737923,0.314159274,-4.300532818,-5.000000000
1759720783.709063,0.094862752,0.383143842,-0.059535723,0.000933170,1.000000000,1.200000048,-0.026669139,0.030410333,0.000000000,-0.016000006,0.293531328,-0.029965043,1759720783708439.000000000,0.000000000,1.000000000,1.000000000,11.099981308,1.000000000,-0.033799220,-0.011861549,0.298147798,0.730503261,0.455554307,0.363187015,-0.208999276,0.452193916,-0.097406827,0.000000000,-0.109317310,0.467797816,-0.479399055,-0.375719577,3.521277428,3.864153147,0.314159274,-4.295780659,-5.000000000
1759720783.808721,0.072608314,0.396337301,-0.060244460,0.000525475,1.000000000,1.200000048,-0.029602267,0.029955825,0.000000000,-0.012486049,0.295207679,-0.031760026,1759720783808062.000000000,0.000000000,1.000000000,1.000000000,11.199981689,1.000000000,-0.035943065,-0.010519415,0.300920337,0.730466843,0.464520186,0.317848116,-0.170442969,0.485135764,-0.100810096,0.000000000,-0.067532912,0.501876414,-0.496092200,-0.328816146,3.549319983,3.895569324,0.314159274,-4.294807911,-5.000000000
1759720783.909198,0.046722975,0.418876976,-0.051043924,0.000976086,1.000000000,1.200000048,-0.030136358,0.029704945,0.000000000,-0.012384841,0.296524137,-0.033967752,1759720783908513.000000000,0.000000000,1.000000000,1.000000000,11.299980164,1.000000000,-0.036763106,-0.012506273,0.300687522,0.730193019,0.471211195,0.269543171,-0.125890344,0.513547122,-0.104360320,0.000000000,-0.021143328,0.531268120,-0.510021448,-0.278844327,3.580392122,3.926984549,0.314159274,-4.295583725,-5.000000000
1759720784.009232,0.020206926,0.433741271,-0.043125819,0.000950813,1.000000000,1.200000048,-0.031966597,0.029425930,0.000000000,-0.013566763,0.297905207,-0.036201589,1759720784008555.000000000,0.000000000,1.000000000,1.000000000,11.399991989,1.000000000,-0.034312397,-0.012820590,0.303066164,0.729984105,0.472860664,0.218714267,-0.082143784,0.537166834,-0.106920324,0.000000000,0.018858993,0.555702925,-0.515950620,-0.226261467,3.609627724,3.958404064,0.314159274,-4.297074795,-5.000000000
1759720784.109352,-0.003150737,0.444864720,-0.036462206,0.000931501,1.000000000,1.200000048,-0.029907422,0.029086921,0.000000000,-0.015152403,0.299237043,-0.038407229,1759720784108601.000000000,0.000000000,1.000000000,1.000000000,11.500021935,1.000000000,-0.033630896,-0.014348204,0.304600209,0.729688406,0.472298145,0.165832669,-0.037745543,0.555773020,-0.109733425,0.000000000,0.062131140,0.574951172,-0.519939661,-0.171555087,3.639124870,3.989829540,0.314159274,-4.300385475,-5.000000000
1759720784.208930,-0.033302478,0.459971189,-0.024928709,0.000622988,1.000000000,1.200000048,-0.027436420,0.028557217,0.000000000,-0.018028775,0.300905824,-0.040489264,1759720784208278.000000000,0.000000000,1.000000000,1.000000000,11.600069046,1.000000000,-0.032168169,-0.020721007,0.303735942,0.729180038,0.470086515,0.111392617,0.012321308,0.569188774,-0.112135239,0.000000000,0.112587996,0.588829815,-0.517352223,-0.115236461,3.671253920,4.021260262,0.314159274,-4.307193279,-5.000000000
1759720784.309474,-0.065682419,0.464992404,-0.014147720,0.001007795,1.000000000,1.200000048,-0.026718112,0.027608000,0.000000000,-0.024129912,0.301565439,-0.042476509,1759720784308775.000000000,0.000000000,1.000000000,1.000000000,11.700006485,1.000000000,-0.027845103,-0.025491558,0.302814156,0.728708684,0.463820487,0.055973135,0.063559987,0.577279091,-0.113419868,0.000000000,0.158359155,0.597199321,-0.508553445,-0.057904609,3.703415871,4.052656651,0.314159274,-4.314255714,-5.000000000
1759720784.409330,-0.097596735,0.464855194,-0.005522742,0.000940323,1.000000000,1.200000048,-0.021745507,0.026337896,0.000000000,-0.027186753,0.302282035,-0.044041160,1759720784408659.000000000,0.000000000,1.000000000,1.000000000,11.799995422,1.000000000,-0.024689939,-0.027642487,0.304084152,0.728392720,0.453969836,0.000002834,0.111503504,0.579986334,-0.113350846,0.000000000,0.195740074,0.600000024,-0.495441526,-0.000002932,3.733086824,4.084068775,0.314159274,-4.320272923,-5.000000000
1759720784.510747,-0.133544862,0.459819078,0.003213063,0.000900269,1.000000000,1.200000048,-0.018191861,0.024812194,0.000000000,-0.033259861,0.302577347,-0.045263525,1759720784509880.000000000,0.000000000,1.000000000,1.000000000,11.899976730,1.000000000,-0.024807749,-0.035071291,0.305332541,0.727837503,0.444473654,-0.055964038,0.159639016,0.577279985,-0.112852216,0.000000000,0.242155164,0.597200274,-0.476365179,0.057895195,3.762701035,4.115478992,0.314159274,-4.329850197,-5.000000000
1759720784.608763,-0.175078765,0.448966563,0.011695548,0.000540495,1.000000000,1.200000048,-0.018335210,0.022486074,0.000000000,-0.041366316,0.303270519,-0.046427488,1759720784608025.000000000,0.000000000,1.000000000,1.000000000,11.999968529,1.000000000,-0.026273502,-0.043049812,0.304340005,0.727790117,0.431997478,-0.111413427,0.209181726,0.569184661,-0.109806016,0.000000000,0.295899928,0.588825583,-0.455653936,0.115257978,3.794573784,4.146892548,0.314159274,-4.336189270,-5.000000000
1759720784.710029,-0.216541275,0.425030291,0.014448537,0.000920773,1.000000000,1.200000048,-0.021247139,0.019409131,0.000000000,-0.047833204,0.303603619,-0.047753002,1759720784709162.000000000,0.000000000,1.000000000,1.000000000,12.100024223,1.000000000,-0.026748683,-0.052018072,0.303764492,0.727394640,0.416537941,-0.165857598,0.257446229,0.555765629,-0.107829489,0.000000000,0.352130622,0.574943483,-0.428365409,0.171580866,3.826300621,4.178325653,0.314159274,-4.345499992,-5.000000000
1759720784.809694,-0.266208142,0.402338743,0.018928198,0.001059771,1.000000000,1.200000048,-0.021169210,0.015892291,0.000000000,-0.056105040,0.303762347,-0.049311899,1759720784808919.000000000,0.000000000,1.000000000,1.000000000,12.200035095,1.000000000,-0.027227996,-0.056654748,0.304835767,0.727464974,0.396763831,-0.218727961,0.300514758,0.537161291,-0.104506083,0.000000000,0.400574446,0.555697143,-0.397036374,0.226275623,3.855766058,4.209744930,0.314159274,-4.350621700,-5.000000000
1759720784.913421,-0.311023951,0.383823991,0.008699483,0.001224995,1.000000000,1.200000048,-0.019971605,0.012170264,0.000000000,-0.058631465,0.304103553,-0.050813645,1759720784911201.000000000,0.000000000,1.000000000,1.000000000,12.300065994,1.000000000,-0.026893605,-0.058797073,0.308248669,0.727603555,0.372696489,-0.269565850,0.338115782,0.513535202,-0.100668438,0.000000000,0.439126223,0.531255841,-0.364336312,0.278867781,3.883162022,4.241170883,0.314159274,-4.350861073,-5.000000000
1759720785.009868,-0.365255833,0.350553155,0.000953674,0.001017570,1.000000000,1.200000048,-0.015731415,0.007564875,0.000000000,-0.062297206,0.304951429,-0.052429702,1759720785009145.000000000,0.000000000,1.000000000,1.000000000,12.400022507,1.000000000,-0.019781603,-0.060509991,0.307440132,0.727634490,0.338718772,-0.317850322,0.381125838,0.485134333,-0.095788032,0.000000000,0.478536636,0.501874924,-0.321970373,0.328818411,3.915599346,4.272572994,0.314159274,-4.345424175,-5.000000000
1759720785.109222,-0.414040685,0.315714955,-0.004381872,0.000610113,1.000000000,1.200000048,-0.011500343,0.003124176,0.000000000,-0.063405685,0.305730551,-0.053642865,1759720785108424.000000000,0.000000000,1.000000000,1.000000000,12.499985695,1.000000000,-0.017033633,-0.062194608,0.308158964,0.728296161,0.304334581,-0.363172501,0.416353315,0.452205569,-0.091862440,0.000000000,0.515799999,0.467809886,-0.279879302,0.375704557,3.945338964,4.303977489,0.314159274,-4.339921474,-5.000000000
1759720785.211767,-0.459431529,0.267808735,-0.010624527,0.001078367,1.000000000,1.200000048,-0.005341340,-0.001710308,0.000000000,-0.064643137,0.305973083,-0.054542463,1759720785210375.000000000,0.000000000,1.000000000,1.000000000,12.600103378,1.000000000,-0.010930669,-0.065328017,0.307533950,0.728798270,0.261988163,-0.405168325,0.451665282,0.414997309,-0.088774011,0.000000000,0.552522063,0.429317683,-0.227419183,0.419149518,3.977547646,4.335430145,0.314159274,-4.333644867,-5.000000000
1759720785.310011,-0.492748767,0.222887576,-0.025259329,0.001045227,1.000000000,1.200000048,-0.001227453,-0.006351227,0.000000000,-0.067576803,0.306182981,-0.055009633,1759720785309195.000000000,0.000000000,1.000000000,1.000000000,12.700087547,1.000000000,-0.006459990,-0.065806523,0.308719426,0.729097307,0.217536926,-0.443324417,0.479401737,0.373962045,-0.087753542,0.000000000,0.579423010,0.386866421,-0.175889984,0.458622277,4.007473469,4.366841316,0.314159274,-4.330295086,-5.000000000
1759720785.410717,-0.526914954,0.168033794,-0.025061889,0.001281261,1.000000000,1.200000048,0.004879887,-0.011195914,0.000000000,-0.065927856,0.306973785,-0.055065162,1759720785409930.000000000,0.000000000,1.000000000,1.000000000,12.800136566,1.000000000,-0.001621313,-0.060950924,0.309945911,0.728969932,0.167314112,-0.477362812,0.498931140,0.329406887,-0.088091455,0.000000000,0.596779227,0.340773761,-0.126763478,0.493835241,4.037774563,4.398272514,0.314159274,-4.331699848,-5.000000000
1759720785.509699,-0.554616451,0.113889493,-0.017874872,0.000746965,1.000000000,1.200000048,0.010957116,-0.015953725,0.000000000,-0.060987562,0.307660699,-0.054677442,1759720785508958.000000000,0.000000000,1.000000000,1.000000000,12.900044441,1.000000000,0.003854744,-0.059481565,0.309262991,0.728889167,0.112569191,-0.506901622,0.517004907,0.281841964,-0.088077150,0.000000000,0.614627004,0.291567534,-0.069808908,0.524393320,4.070132256,4.429659367,0.314159274,-4.333453655,-5.000000000
1759720785.612187,-0.570756137,0.062385511,-0.017626209,0.000679731,1.000000000,1.200000048,0.015478568,-0.019985558,0.000000000,-0.057809945,0.307880670,-0.053979445,1759720785610747.000000000,0.000000000,1.000000000,1.000000000,13.000005722,1.000000000,0.008703336,-0.056926955,0.310960203,0.729296029,0.058893386,-0.531728208,0.527944922,0.231623054,-0.086544186,0.000000000,0.622624099,0.239615709,-0.016632941,0.550076663,4.099761009,4.461063385,0.314159274,-4.328215122,-5.000000000
1759720785.712379,-0.583636522,0.006258728,-0.024290754,0.001056194,1.000000000,1.200000048,0.021295605,-0.024039805,0.000000000,-0.054211028,0.308652401,-0.052837547,1759720785711113.000000000,0.000000000,1.000000000,1.000000000,13.100135803,1.000000000,0.015283002,-0.054997094,0.310795009,0.729760110,-0.000364727,-0.551623285,0.534382641,0.179153353,-0.085295610,0.000000000,0.625908196,0.185335413,0.043179758,0.570658207,4.131672382,4.492519855,0.314159274,-4.320633888,-5.000000000
1759720785.810671,-0.587493241,-0.051466297,-0.036004927,0.001112223,1.000000000,1.200000048,0.026076278,-0.027919108,0.000000000,-0.053335957,0.309399694,-0.051278863,1759720785809885.000000000,0.000000000,1.000000000,1.000000000,13.200094223,1.000000000,0.023130989,-0.053236350,0.311309338,0.730318546,-0.059888262,-0.566333890,0.535364449,0.125100181,-0.085116304,0.000000000,0.623701394,0.129417017,0.104168542,0.585876465,4.163382530,4.523922920,0.314159274,-4.312525272,-5.000000000
1759720785.910271,-0.585766912,-0.105951630,-0.045200806,0.001178026,1.000000000,1.200000048,0.028533055,-0.031340111,0.000000000,-0.050214041,0.310699880,-0.049581449,1759720785909488.000000000,0.000000000,1.000000000,1.000000000,13.300040245,1.000000000,0.026606170,-0.051053163,0.313208938,0.731047869,-0.115346566,-0.575760305,0.530420959,0.069887228,-0.086587712,0.000000000,0.614990950,0.072298840,0.158903152,0.595628142,4.192632675,4.555322170,0.314159274,-4.306130409,-5.000000000
1759720786.013629,-0.577368200,-0.150949255,-0.045808960,0.001301050,1.000000000,1.200000048,0.031876598,-0.034055848,0.000000000,-0.049119756,0.311471492,-0.047924403,1759720786012592.000000000,0.000000000,1.000000000,1.000000000,13.401136398,1.000000000,0.024320148,-0.049570654,0.319515437,0.730450511,-0.159679219,-0.579832017,0.520969868,0.013377442,-0.088195458,0.000000000,0.605478644,0.013839059,0.200837478,0.599840403,4.216917515,4.587082386,0.314159274,-4.301470280,-5.000000000
1759720786.111331,-0.558873951,-0.206772611,-0.051869076,0.001219273,1.000000000,1.200000048,0.037401151,-0.037528872,0.000000000,-0.043545522,0.313235611,-0.045273084,1759720786110297.000000000,0.000000000,1.000000000,1.000000000,13.500204086,1.000000000,0.026848191,-0.045395453,0.317356765,0.730319262,-0.218207926,-0.578454494,0.501764238,-0.042125046,-0.092100643,0.000000000,0.591264009,-0.043578658,0.257685691,0.598415315,4.250962734,4.618205070,0.314159274,-4.299885273,-5.000000000
1759720786.213128,-0.538134038,-0.263628244,-0.045141201,0.001065254,1.000000000,1.200000048,0.034672812,-0.040456325,0.000000000,-0.040981565,0.314817280,-0.042697173,1759720786211625.000000000,0.000000000,1.000000000,1.000000000,13.600141525,1.000000000,0.027717169,-0.042552285,0.317190886,0.730105102,-0.269762874,-0.571694314,0.478608340,-0.097722992,-0.095741607,0.000000000,0.574261546,-0.101095133,0.309665382,0.591421843,4.282670975,4.649601460,0.314159274,-4.300457001,-5.000000000
1759720786.313866,-0.515347421,-0.304560333,-0.041481104,0.001224041,1.000000000,1.200000048,0.033688370,-0.042941689,0.000000000,-0.038823992,0.315785766,-0.040618286,1759720786312154.000000000,0.000000000,1.000000000,1.000000000,13.700551033,1.000000000,0.028484393,-0.041353591,0.318963617,0.729790747,-0.316411376,-0.559533417,0.452662587,-0.152664617,-0.099106185,0.000000000,0.551852703,-0.157932639,0.356236130,0.578841329,4.312306404,4.681146145,0.314159274,-4.302727699,-5.000000000
1759720786.413813,-0.486755043,-0.347606629,-0.031909902,0.001176357,1.000000000,1.200000048,0.038618736,-0.045566265,0.000000000,-0.036447257,0.316815019,-0.038343128,1759720786412212.000000000,0.000000000,1.000000000,1.000000000,13.800312042,1.000000000,0.034351896,-0.036932528,0.317920387,0.729197741,-0.366060048,-0.542234659,0.420204848,-0.205829307,-0.101897791,0.000000000,0.519193470,-0.212931886,0.402928501,0.560945630,4.344708920,4.712486744,0.314159274,-4.309597015,-5.000000000
1759720786.511855,-0.456017166,-0.388444036,-0.025851650,0.000911236,1.000000000,1.200000048,0.040778771,-0.047705296,0.000000000,-0.030588044,0.317485988,-0.035956256,1759720786510980.000000000,0.000000000,1.000000000,1.000000000,13.900308609,1.000000000,0.035620503,-0.031241182,0.319461018,0.729145110,-0.409583420,-0.519838810,0.383432299,-0.257199883,-0.102254018,0.000000000,0.486234546,-0.266075104,0.435860842,0.537776947,4.375107765,4.743901730,0.314159274,-4.309865952,-5.000000000
1759720786.610673,-0.419693917,-0.422160715,-0.026566906,0.001128197,1.000000000,1.200000048,0.044127323,-0.049386408,0.000000000,-0.025014531,0.318118125,-0.033209343,1759720786609779.000000000,0.000000000,1.000000000,1.000000000,14.000146866,1.000000000,0.042142618,-0.024622865,0.317299962,0.728868425,-0.455273569,-0.492636353,0.340341479,-0.306094080,-0.103171572,0.000000000,0.442713916,-0.316656500,0.469808310,0.509635806,4.408345699,4.775267124,0.314159274,-4.313765526,-5.000000000
1759720786.713645,-0.381142497,-0.453957915,-0.022108665,0.001205683,1.000000000,1.200000048,0.047525536,-0.050610974,0.000000000,-0.020396382,0.318589896,-0.030354215,1759720786712176.000000000,0.000000000,1.000000000,1.000000000,14.100402832,1.000000000,0.048281029,-0.020687852,0.318108648,0.728684127,-0.494807154,-0.460707128,0.298029870,-0.352325290,-0.103972450,0.000000000,0.395127863,-0.364482999,0.498916358,0.476604789,4.439137459,4.806763172,0.314159274,-4.316542625,-5.000000000
1759720786.815028,-0.327131689,-0.473504394,-0.019404104,0.001265526,1.000000000,1.200000048,0.054140136,-0.051516231,0.000000000,-0.015230183,0.318912566,-0.026844151,1759720786813171.000000000,0.000000000,1.000000000,1.000000000,14.200294495,1.000000000,0.056554854,-0.016955521,0.316933602,0.728541374,-0.534542263,-0.424593180,0.250314176,-0.395100981,-0.104231954,0.000000000,0.335028559,-0.408734769,0.527259529,0.439244688,4.472397804,4.838145256,0.314159274,-4.318234921,-5.000000000
1759720786.912276,-0.280020148,-0.494415492,-0.011290423,0.001024008,1.000000000,1.200000048,0.062718317,-0.052097552,0.000000000,-0.013801283,0.319219649,-0.023251576,1759720786911152.000000000,0.000000000,1.000000000,1.000000000,14.300058365,1.000000000,0.062916793,-0.017056476,0.321112812,0.728455305,-0.565609872,-0.384577394,0.208903804,-0.434147894,-0.104374684,0.000000000,0.277338743,-0.449129075,0.547820687,0.397848040,4.500260353,4.869487286,0.314159274,-4.322117329,-5.000000000
