__time,/plotjuggler/logging/ax,/plotjuggler/logging/ay,/plotjuggler/logging/az,/plotjuggler/logging/comp_time,/plotjuggler/logging/controller,/plotjuggler/logging/lookahead_time,/plotjuggler/logging/p,/plotjuggler/logging/pitch,/plotjuggler/logging/platform,/plotjuggler/logging/q,/plotjuggler/logging/r,/plotjuggler/logging/roll,/plotjuggler/logging/timestamp,/plotjuggler/logging/timestamp_sample,/plotjuggler/logging/traj_double,/plotjuggler/logging/traj_spin,/plotjuggler/logging/traj_time,/plotjuggler/logging/trajectory,/plotjuggler/logging/u_p,/plotjuggler/logging/u_q,/plotjuggler/logging/u_r,/plotjuggler/logging/u_throttle,/plotjuggler/logging/vx,/plotjuggler/logging/vx_ref,/plotjuggler/logging/vy,/plotjuggler/logging/vy_ref,/plotjuggler/logging/vz,/plotjuggler/logging/vz_ref,/plotjuggler/logging/x,/plotjuggler/logging/x_ref,/plotjuggler/logging/y,/plotjuggler/logging/y_ref,/plotjuggler/logging/yaw,/plotjuggler/logging/yaw_ref,/plotjuggler/logging/yawd_ref,/plotjuggler/logging/z,/plotjuggler/logging/z_ref
1759716083.258763,-0.619076729,0.165524736,-0.049878839,0.000252724,0.000000000,1.200000048,0.027197350,-0.034469415,0.000000000,0.065710977,0.336628765,0.045159955,1759716083258281.000000000,0.000000000,1.000000000,1.000000000,6.210038185,1.000000000,0.033352867,0.057770073,0.334363163,0.730376899,-0.024369597,-0.446900785,0.584757268,0.369680703,-0.091326438,0.000000000,0.803494215,0.382437319,-0.142555177,0.462322056,1.941145182,2.327932119,0.314159274,-4.312562466,-5.000000000
1759716083.359522,-0.616656363,0.103057936,-0.045387071,0.000902176,0.000000000,1.200000048,0.025180005,-0.030038081,0.000000000,0.064651974,0.336296678,0.046492573,1759716083359020.000000000,0.000000000,1.000000000,1.000000000,6.310024738,1.000000000,0.028918134,0.056293983,0.335097760,0.730068505,-0.075537801,-0.480489612,0.596861184,0.324829012,-0.094327070,0.000000000,0.802867115,0.336037904,-0.088229030,0.497069925,1.969961405,2.359343767,0.314159274,-4.312019825,-5.000000000
1759716083.460984,-0.605826020,0.031155307,-0.043047588,0.000216007,0.000000000,1.200000048,0.019786887,-0.025475811,0.000000000,0.062554196,0.336100191,0.047697224,1759716083460041.000000000,0.000000000,1.000000000,1.000000000,6.410182953,1.000000000,0.022817345,0.057791375,0.333914697,0.729941010,-0.132020012,-0.509639382,0.604111373,0.276860714,-0.096498527,0.000000000,0.794656336,0.286414385,-0.025559828,0.527225554,2.002194881,2.390809536,0.314159274,-4.310944080,-5.000000000
1759716083.559315,-0.590004325,-0.036504656,-0.041785646,0.000182867,0.000000000,1.200000048,0.016115868,-0.020555729,0.000000000,0.064810351,0.335219264,0.048682950,1759716083558316.000000000,0.000000000,1.000000000,1.000000000,6.510136604,1.000000000,0.019980034,0.060610302,0.331566393,0.729883969,-0.190436423,-0.533970952,0.606736243,0.226404846,-0.098494485,0.000000000,0.783901393,0.234217435,0.046528801,0.552396774,2.036945343,2.422210932,0.314159274,-4.309961796,-5.000000000
1759716083.658769,-0.569506943,-0.101427458,-0.033931803,0.000237703,0.000000000,1.200000048,0.013697899,-0.015835317,0.000000000,0.065204203,0.334219307,0.049507100,1759716083658271.000000000,0.000000000,1.000000000,1.000000000,6.610053539,1.000000000,0.016392337,0.059541605,0.330468118,0.729757428,-0.242415279,-0.553315461,0.600125194,0.173856705,-0.100245148,0.000000000,0.767587304,0.179856002,0.106586687,0.572408795,2.068838835,2.453600645,0.314159274,-4.310618877,-5.000000000
1759716083.758876,-0.543121696,-0.163963482,-0.026821157,0.000261307,0.000000000,1.200000048,0.007185364,-0.010819412,0.000000000,0.062947907,0.333253056,0.050120734,1759716083758340.000000000,0.000000000,1.000000000,1.000000000,6.710063934,1.000000000,0.013919892,0.056261905,0.330006182,0.729254484,-0.294281065,-0.567513168,0.585869372,0.119636729,-0.103613541,0.000000000,0.747445524,0.123765051,0.169162273,0.587096453,2.102649689,2.485019922,0.314159274,-4.321418762,-5.000000000
1759716083.859686,-0.512673676,-0.214295447,-0.012582167,0.000211477,0.000000000,1.200000048,0.005344633,-0.006635197,0.000000000,0.056331757,0.332367241,0.050211571,1759716083859162.000000000,0.000000000,1.000000000,1.000000000,6.810208797,1.000000000,0.013402139,0.050880700,0.330302447,0.728553116,-0.337584823,-0.576419413,0.565843940,0.064224586,-0.105201624,0.000000000,0.727049232,0.066440791,0.221097454,0.596310019,2.133287430,2.516481400,0.314159274,-4.330039978,-5.000000000
1759716083.959160,-0.483272463,-0.267154515,0.000692904,0.000242949,0.000000000,1.200000048,0.005742774,-0.002762001,0.000000000,0.049021222,0.331407785,0.050477926,1759716083958371.000000000,0.000000000,1.000000000,1.000000000,6.910054207,1.000000000,0.012037203,0.043811552,0.330299586,0.728267729,-0.380091637,-0.579925835,0.538429081,0.008378922,-0.104731686,0.000000000,0.702614486,0.008668054,0.272781372,0.599937379,2.165752888,2.547848701,0.314159274,-4.334449291,-5.000000000
1759716084.058805,-0.459991038,-0.303260088,0.009252689,0.000185728,0.000000000,1.200000048,0.004607810,0.000079816,0.000000000,0.041601781,0.331605643,0.050813116,1759716084058314.000000000,0.000000000,1.000000000,1.000000000,7.010034561,1.000000000,0.012630740,0.040820308,0.331275761,0.728089213,-0.417331487,-0.578028083,0.511467695,-0.047619998,-0.103498690,0.000000000,0.675068200,-0.049263228,0.323746920,0.597974181,2.195342541,2.579258442,0.314159274,-4.339367390,-5.000000000
1759716084.158699,-0.432673991,-0.338164300,0.007295049,0.000214577,0.000000000,1.200000048,0.003985968,0.002696777,0.000000000,0.039747275,0.331888437,0.051080897,1759716084158209.000000000,0.000000000,1.000000000,1.000000000,7.110039711,1.000000000,0.012598335,0.037683595,0.331499517,0.727906287,-0.453199953,-0.570733130,0.476759136,-0.103188418,-0.102164112,0.000000000,0.643713832,-0.106749155,0.371766031,0.590427458,2.227586031,2.610676050,0.314159274,-4.344872475,-5.000000000
1759716084.259990,-0.403684735,-0.363327324,0.013163312,0.000214100,0.000000000,1.200000048,0.004901420,0.004853317,0.000000000,0.036745436,0.332020402,0.051501729,1759716084259444.000000000,0.000000000,1.000000000,1.000000000,7.210122585,1.000000000,0.012794891,0.034437709,0.332096249,0.727652729,-0.484100312,-0.558096945,0.442185521,-0.157835096,-0.101071022,0.000000000,0.613336027,-0.163281545,0.413616866,0.577355325,2.257811546,2.642117977,0.314159274,-4.351798058,-5.000000000
1759716084.359027,-0.384430647,-0.395804971,0.024453735,0.000204802,0.000000000,1.200000048,0.006997980,0.006971020,0.000000000,0.035276521,0.331945747,0.052250478,1759716084358509.000000000,0.000000000,1.000000000,1.000000000,7.310111523,1.000000000,0.010311050,0.031940121,0.331216246,0.727412462,-0.516800046,-0.540260553,0.399754107,-0.210956618,-0.098357566,0.000000000,0.574987948,-0.218236133,0.453264624,0.558903396,2.291573524,2.673530340,0.314159274,-4.357949257,-5.000000000
1759716084.459966,-0.362376302,-0.425322682,0.022734514,0.000273705,0.000000000,1.200000048,0.005274070,0.008569094,0.000000000,0.030933592,0.331908673,0.053077240,1759716084459415.000000000,0.000000000,1.000000000,1.000000000,7.410137177,1.000000000,0.004902310,0.030170409,0.330627441,0.727380335,-0.546177268,-0.517371595,0.356330186,-0.262127399,-0.094452068,0.000000000,0.533500195,-0.271172673,0.483329773,0.535224617,2.323854923,2.704954386,0.314159274,-4.361151218,-5.000000000
1759716084.560751,-0.340537667,-0.445257425,0.031314787,0.000289917,0.000000000,1.200000048,-0.003022971,0.009921012,0.000000000,0.026619138,0.331124455,0.053528968,1759716084559641.000000000,0.000000000,1.000000000,1.000000000,7.510221481,1.000000000,-0.003853548,0.028803756,0.327632755,0.727595747,-0.575205564,-0.489632100,0.305375457,-0.310877055,-0.089432225,0.000000000,0.485085100,-0.321604520,0.508044004,0.506527901,2.359479189,2.736396790,0.314159274,-4.360824108,-5.000000000
1759716084.658763,-0.314999223,-0.454410940,0.016063450,0.000181675,0.000000000,1.200000048,-0.011358110,0.010934251,0.000000000,0.027068734,0.329873353,0.052987590,1759716084658225.000000000,0.000000000,1.000000000,1.000000000,7.610044479,1.000000000,-0.009441013,0.030853665,0.326061666,0.728006721,-0.600252688,-0.457403302,0.259020358,-0.356603920,-0.083597489,0.000000000,0.433963120,-0.368909299,0.529814243,0.473186970,2.391968489,2.767757177,0.314159274,-4.357745647,-5.000000000
1759716084.759390,-0.281960905,-0.464094996,0.009004957,0.000244617,0.000000000,1.200000048,-0.017485153,0.012308748,0.000000000,0.030573199,0.328607917,0.051700965,1759716084758892.000000000,0.000000000,1.000000000,1.000000000,7.710071564,1.000000000,-0.013930163,0.032735929,0.323289067,0.728199303,-0.622785866,-0.420840472,0.207254574,-0.399095774,-0.080053002,0.000000000,0.381308049,-0.412867427,0.547334313,0.435362458,2.426983118,2.799181461,0.314159274,-4.361003876,-5.000000000
1759716084.858810,-0.242769614,-0.464956671,0.016212462,0.000244856,0.000000000,1.200000048,-0.021006498,0.013845074,0.000000000,0.031405941,0.327345192,0.050163262,1759716084858307.000000000,0.000000000,1.000000000,1.000000000,7.810029507,1.000000000,-0.016210578,0.032622728,0.322183967,0.728174031,-0.640002370,-0.380375236,0.158388451,-0.437834263,-0.076777361,0.000000000,0.332439452,-0.452942640,0.557019591,0.393500894,2.459212065,2.830584288,0.314159274,-4.363456726,-5.000000000
1759716084.960663,-0.204480916,-0.463849574,0.014841556,0.000262499,0.000000000,1.200000048,-0.023784429,0.015558393,0.000000000,0.030188654,0.325597256,0.048341639,1759716084959790.000000000,0.000000000,1.000000000,1.000000000,7.910114288,1.000000000,-0.020496208,0.032419860,0.319607764,0.728448927,-0.655496359,-0.336303562,0.105507918,-0.472529411,-0.071625739,0.000000000,0.277593046,-0.488835067,0.561252952,0.347908437,2.494141340,2.862026930,0.314159274,-4.360023499,-5.000000000
1759716085.060842,-0.163001180,-0.457754970,0.000282191,0.000273466,0.000000000,1.200000048,-0.029829616,0.017091978,0.000000000,0.031752434,0.324157685,0.046179324,1759716085059958.000000000,0.000000000,1.000000000,1.000000000,8.010150909,1.000000000,-0.021752583,0.034362298,0.319197327,0.729185462,-0.666978240,-0.289110124,0.058510337,-0.502791703,-0.066809967,0.000000000,0.224158227,-0.520141602,0.562792480,0.299086481,2.525853157,2.893454313,0.314159274,-4.350021839,-5.000000000
1759716085.159249,-0.116417542,-0.452180564,-0.012635252,0.000252724,0.000000000,1.200000048,-0.028551504,0.019092869,0.000000000,0.032515682,0.322534025,0.043633502,1759716085158313.000000000,0.000000000,1.000000000,1.000000000,8.110044479,1.000000000,-0.022097608,0.034707315,0.317820102,0.729922175,-0.671789646,-0.239288777,0.008110291,-0.528322875,-0.063611194,0.000000000,0.169889048,-0.546553731,0.558618307,0.247545943,2.560326338,2.924836636,0.314159274,-4.339490891,-5.000000000
1759716085.259243,-0.074809715,-0.444305748,-0.034086403,0.000289202,0.000000000,1.200000048,-0.030625431,0.021117466,0.000000000,0.033265710,0.321107596,0.041194260,1759716085258752.000000000,0.000000000,1.000000000,1.000000000,8.210179329,1.000000000,-0.020244570,0.033391859,0.316367447,0.730687380,-0.669954121,-0.187109366,-0.036552541,-0.548975646,-0.061328951,0.000000000,0.124775767,-0.567919195,0.554214954,0.193565965,2.592319727,2.956295013,0.314159274,-4.325643539,-5.000000000
1759716085.358680,-0.027204541,-0.429457724,-0.053720545,0.000192881,0.000000000,1.200000048,-0.025088143,0.023364998,0.000000000,0.030837016,0.319719851,0.038707465,1759716085358208.000000000,0.000000000,1.000000000,1.000000000,8.310039520,1.000000000,-0.016211260,0.029893059,0.314742386,0.731585979,-0.661758125,-0.133328363,-0.083109848,-0.564453423,-0.060505766,0.000000000,0.080357216,-0.583931148,0.545948327,0.137929142,2.626978874,2.987667084,0.314159274,-4.308395863,-5.000000000
1759716085.459165,0.005658505,-0.426846355,-0.062109899,0.000273466,0.000000000,1.200000048,-0.023352643,0.025033141,0.000000000,0.026628140,0.318313956,0.037069466,1759716085458673.000000000,0.000000000,1.000000000,1.000000000,8.410066605,1.000000000,-0.012620076,0.026187757,0.314411312,0.732368410,-0.651432812,-0.078213140,-0.121860929,-0.574688494,-0.062006593,0.000000000,0.043564316,-0.594519317,0.534842491,0.080912054,2.656241417,3.019091606,0.314159274,-4.295670509,-5.000000000
1759716085.560708,0.041291896,-0.416851252,-0.082585953,0.000258207,0.000000000,1.200000048,-0.019600036,0.026608359,0.000000000,0.021563310,0.316870928,0.035669897,1759716085559801.000000000,0.000000000,1.000000000,1.000000000,8.510130882,1.000000000,-0.011979544,0.022316951,0.312532127,0.732687771,-0.633979261,-0.022346700,-0.168002605,-0.579555690,-0.067265846,0.000000000,0.001934944,-0.599554479,0.516118169,0.023117820,2.691732168,3.050527573,0.314159274,-4.287011147,-5.000000000
1759716085.660620,0.067245476,-0.412879139,-0.081690021,0.000210047,0.000000000,1.200000048,-0.019608758,0.027606592,0.000000000,0.018581022,0.316004127,0.034444239,1759716085659714.000000000,0.000000000,1.000000000,1.000000000,8.610105515,1.000000000,-0.012131386,0.021882346,0.310456067,0.732625365,-0.616466343,0.033678748,-0.208370745,-0.579007685,-0.073185787,0.000000000,-0.038127299,-0.598987579,0.497236580,-0.034840904,2.724241018,3.081935644,0.314159274,-4.283498764,-5.000000000
1759716085.758926,0.098067254,-0.401026398,-0.074812204,0.000195265,0.000000000,1.200000048,-0.019661399,0.028683035,0.000000000,0.019421952,0.314145565,0.033192877,1759716085758389.000000000,0.000000000,1.000000000,1.000000000,8.710052490,1.000000000,-0.011906161,0.022203954,0.308393359,0.732487679,-0.593506992,0.089374587,-0.249986425,-0.573058724,-0.078705475,0.000000000,-0.077256925,-0.592833340,0.476225257,-0.092458643,2.759294510,3.113334894,0.314159274,-4.278491974,-5.000000000
1759716085.859964,0.126942664,-0.391726226,-0.071934417,0.000205517,0.000000000,1.200000048,-0.016017271,0.029751629,0.000000000,0.019245502,0.312061340,0.032142565,1759716085859377.000000000,0.000000000,1.000000000,1.000000000,8.810122490,1.000000000,-0.010922832,0.021505721,0.306585371,0.732431710,-0.568960667,0.144303247,-0.286398321,-0.561747909,-0.083527468,0.000000000,-0.110473782,-0.581132233,0.455296576,-0.149282739,2.791486979,3.144772768,0.314159274,-4.274957657,-5.000000000
1759716085.960761,0.150983006,-0.378032744,-0.065871507,0.000298977,0.000000000,1.200000048,-0.012968530,0.030692307,0.000000000,0.016720265,0.310292661,0.031429723,1759716085959892.000000000,0.000000000,1.000000000,1.000000000,8.910152435,1.000000000,-0.010450874,0.021423463,0.305518389,0.732221067,-0.542283356,0.197861865,-0.321090698,-0.545192480,-0.088664822,0.000000000,-0.141656697,-0.564005494,0.431662560,-0.204689518,2.823377848,3.176198006,0.314159274,-4.274085045,-5.000000000
1759716086.059252,0.175985202,-0.365898818,-0.060591843,0.000242233,0.000000000,1.200000048,-0.013986756,0.031727877,0.000000000,0.016593751,0.308625907,0.030934794,1759716086058711.000000000,0.000000000,1.000000000,1.000000000,9.010018349,1.000000000,-0.014853103,0.019541243,0.303467035,0.731974125,-0.510501385,0.249489099,-0.359175861,-0.523583174,-0.093606010,0.000000000,-0.170224845,-0.541650534,0.397376567,-0.258098245,2.857858181,3.207571983,0.314159274,-4.273240566,-5.000000000
1759716086.158776,0.195039332,-0.355501860,-0.060600225,0.000212908,0.000000000,1.200000048,-0.018517010,0.032816216,0.000000000,0.018083319,0.306628615,0.030234404,1759716086158288.000000000,0.000000000,1.000000000,1.000000000,9.110042572,1.000000000,-0.023097759,0.019985143,0.301855206,0.731938481,-0.478303641,0.298868746,-0.398594886,-0.497052938,-0.096975312,0.000000000,-0.202438861,-0.514204800,0.354037762,-0.309181839,2.892477751,3.238995314,0.314159274,-4.266915798,-5.000000000
1759716086.258998,0.219072312,-0.336472690,-0.056422312,0.000220776,0.000000000,1.200000048,-0.026416130,0.033804737,0.000000000,0.018623697,0.304731816,0.029055640,1759716086258517.000000000,0.000000000,1.000000000,1.000000000,9.210047722,1.000000000,-0.030700583,0.021699596,0.300974399,0.732005417,-0.448835760,0.345448703,-0.429905057,-0.465885550,-0.099372938,0.000000000,-0.227575243,-0.481961936,0.316320688,-0.357369125,2.921872139,3.270412922,0.314159274,-4.262948513,-5.000000000
1759716086.359161,0.245563701,-0.307615042,-0.063093372,0.000243187,0.000000000,1.200000048,-0.036362376,0.035271417,0.000000000,0.020339791,0.303092539,0.026651762,1759716086358681.000000000,0.000000000,1.000000000,1.000000000,9.310087204,1.000000000,-0.036836967,0.021907326,0.298867583,0.732046783,-0.408005297,0.388816774,-0.466568083,-0.430355281,-0.102321699,0.000000000,-0.255368918,-0.445205599,0.266026407,-0.402233720,2.959475994,3.301841259,0.314159274,-4.257945538,-5.000000000
1759716086.459361,0.268404275,-0.273914754,-0.065162770,0.000280857,0.000000000,1.200000048,-0.041480526,0.036516815,0.000000000,0.018459911,0.302012205,0.024192469,1759716086458843.000000000,0.000000000,1.000000000,1.000000000,9.410175323,1.000000000,-0.042025171,0.022368431,0.297647268,0.732180834,-0.374984980,0.428570211,-0.492968231,-0.390783489,-0.104717948,0.000000000,-0.275411934,-0.404268295,0.223127320,-0.443358928,2.988851786,3.333284855,0.314159274,-4.253939152,-5.000000000
1759716086.558792,0.293047279,-0.224487558,-0.059746202,0.000181675,0.000000000,1.200000048,-0.047974374,0.037999403,0.000000000,0.016143642,0.300226331,0.020230806,1759716086558219.000000000,0.000000000,1.000000000,1.000000000,9.510046005,1.000000000,-0.043428686,0.017145554,0.295567125,0.732097149,-0.325619012,0.464242160,-0.518903971,-0.347654104,-0.108488031,0.000000000,-0.282682449,-0.359650642,0.172011778,-0.480261803,3.025982618,3.364660263,0.314159274,-4.252730370,-5.000000000
1759716086.661577,0.311452985,-0.182177588,-0.059315931,0.000292301,0.000000000,1.200000048,-0.048236556,0.038958110,0.000000000,0.013458873,0.298768073,0.016963392,1759716086660599.000000000,0.000000000,1.000000000,1.000000000,9.610284805,1.000000000,-0.043896243,0.015667768,0.295201480,0.731902361,-0.287963271,0.495697886,-0.535416663,-0.301110864,-0.111556008,0.000000000,-0.291341990,-0.311501354,0.129251629,-0.512803018,3.054565191,3.396151304,0.314159274,-4.252908230,-5.000000000
1759716086.758706,0.326318353,-0.131090611,-0.051627863,0.000255108,0.000000000,1.200000048,-0.048756279,0.039915506,0.000000000,0.011357158,0.296961993,0.012704602,1759716086758222.000000000,0.000000000,1.000000000,1.000000000,9.710028648,1.000000000,-0.043625314,0.014924746,0.294195175,0.731526077,-0.238554001,0.522382796,-0.549505055,-0.251992792,-0.115783975,0.000000000,-0.297597229,-0.260688335,0.077075362,-0.540408731,3.090363741,3.427486658,0.314159274,-4.258238316,-5.000000000
1759716086.858923,0.339183807,-0.087304473,-0.044931654,0.000183821,0.000000000,1.200000048,-0.046214297,0.040860344,0.000000000,0.012442073,0.296323746,0.009444941,1759716086858419.000000000,0.000000000,1.000000000,1.000000000,9.810094833,1.000000000,-0.041105516,0.013271108,0.294368953,0.731011927,-0.198524177,0.544277668,-0.554520488,-0.200364619,-0.118689649,0.000000000,-0.297319919,-0.207278624,0.037935644,-0.563059092,3.118313551,3.458923340,0.314159274,-4.263494968,-5.000000000
1759716086.958790,0.344714820,-0.039128702,-0.028098000,0.000198126,0.000000000,1.200000048,-0.042029649,0.041823383,0.000000000,0.005974313,0.295248061,0.005509217,1759716086958298.000000000,0.000000000,1.000000000,1.000000000,9.910049438,1.000000000,-0.037057903,0.008136522,0.293344885,0.730625212,-0.145188242,0.561068296,-0.552762032,-0.146923497,-0.121373087,0.000000000,-0.287887007,-0.151993394,-0.008922178,-0.580429137,3.154164553,3.490324974,0.314159274,-4.268599033,-5.000000000
1759716087.060871,0.343855619,-0.003248147,-0.024484469,0.000313282,0.000000000,1.200000048,-0.036999702,0.042334821,0.000000000,0.003759360,0.294464618,0.002965422,1759716087060066.000000000,0.000000000,1.000000000,1.000000000,10.010054588,1.000000000,-0.033989809,0.003512224,0.293710202,0.730043888,-0.102217600,0.572629690,-0.547667146,-0.092083581,-0.123093851,0.000000000,-0.275235415,-0.095261119,-0.044875558,-0.592389524,3.182746410,3.521742582,0.314159274,-4.278059483,-5.000000000
1759716087.158812,0.344764620,0.031033330,-0.013794749,0.000253916,0.000000000,1.200000048,-0.036402427,0.042526193,0.000000000,-0.001492605,0.294096142,0.000383709,1759716087158332.000000000,0.000000000,1.000000000,1.000000000,10.110037804,1.000000000,-0.032080233,0.001692824,0.293543041,0.729474187,-0.058034945,0.578843176,-0.538464487,-0.036396623,-0.123639874,0.000000000,-0.264437407,-0.037652567,-0.083610781,-0.598817408,3.213723898,3.553153038,0.314159274,-4.287090778,-5.000000000
1759716087.259618,0.336044163,0.070065707,0.002264045,0.000244141,0.000000000,1.200000048,-0.031037742,0.042504303,0.000000000,-0.001851352,0.293468356,-0.002012304,1759716087259037.000000000,0.000000000,1.000000000,1.000000000,10.210052490,1.000000000,-0.031219523,0.000903263,0.292630047,0.728889704,-0.011737105,0.579653442,-0.524415195,0.019648343,-0.123845316,0.000000000,-0.249502912,0.020326352,-0.124667741,-0.599655628,3.247040272,3.584573746,0.314159274,-4.299753189,-5.000000000
1759716087.358734,0.322379529,0.097326584,0.023062339,0.000251532,0.000000000,1.200000048,-0.029500147,0.042366855,0.000000000,-0.004554271,0.292821497,-0.003854377,1759716087358233.000000000,0.000000000,1.000000000,1.000000000,10.310031891,1.000000000,-0.031718865,-0.000365287,0.292517781,0.728166640,0.030246532,0.575052559,-0.508440614,0.075489789,-0.123279124,0.000000000,-0.230345353,0.078094728,-0.161111385,-0.594895959,3.277720213,3.615983248,0.314159274,-4.313769341,-5.000000000
1759716087.458838,0.306450188,0.125328988,0.034684312,0.000241280,0.000000000,1.200000048,-0.031302825,0.042337060,0.000000000,-0.005608102,0.292699009,-0.005879145,1759716087458350.000000000,0.000000000,1.000000000,1.000000000,10.410054207,1.000000000,-0.033363696,-0.002931421,0.292329937,0.727551699,0.074582145,0.565079391,-0.488619715,0.130650014,-0.120755382,0.000000000,-0.205073521,0.135158375,-0.199564889,-0.584578693,3.311101913,3.647406101,0.314159274,-4.328255653,-5.000000000
1759716087.558825,0.296560824,0.154414833,0.052147541,0.000190020,0.000000000,1.200000048,-0.032157090,0.042050056,0.000000000,-0.007857588,0.292246938,-0.007966913,1759716087558352.000000000,0.000000000,1.000000000,1.000000000,10.510061264,1.000000000,-0.033793848,-0.007707602,0.291925728,0.726944864,0.115784124,0.549830675,-0.464545488,0.184581622,-0.117321551,0.000000000,-0.173176512,0.190951005,-0.229260549,-0.568803787,3.342226982,3.678824186,0.314159274,-4.343284607,-5.000000000
1759716087.658699,0.278959185,0.180756539,0.059617680,0.000214100,0.000000000,1.200000048,-0.031749733,0.041558810,0.000000000,-0.012744758,0.292193294,-0.010066118,1759716087658194.000000000,0.000000000,1.000000000,1.000000000,10.610035896,1.000000000,-0.034982078,-0.011591834,0.292012423,0.726500750,0.153668508,0.529454947,-0.439151794,0.236773372,-0.112334706,0.000000000,-0.139856651,0.244943753,-0.258574456,-0.547724903,3.372999907,3.710232258,0.314159274,-4.355580330,-5.000000000
1759716087.761673,0.250730306,0.208416224,0.068536021,0.000341415,0.000000000,1.200000048,-0.035004944,0.040370680,0.000000000,-0.017163770,0.291537166,-0.012446990,1759716087760609.000000000,0.000000000,1.000000000,1.000000000,10.710235596,1.000000000,-0.036845669,-0.014393666,0.291023135,0.726166785,0.190842733,0.504075825,-0.409787267,0.286865354,-0.106416024,0.000000000,-0.102199860,0.296764255,-0.288453162,-0.521470010,3.405869246,3.741710901,0.314159274,-4.368928909,-5.000000000
1759716087.858834,0.219401449,0.239187971,0.076024786,0.000191689,0.000000000,1.200000048,-0.034979682,0.038981568,0.000000000,-0.019655580,0.291070998,-0.015120266,1759716087858347.000000000,0.000000000,1.000000000,1.000000000,10.810039520,1.000000000,-0.038306177,-0.015885966,0.290669471,0.725889921,0.223824188,0.474099666,-0.378330708,0.334086299,-0.099292845,0.000000000,-0.062130123,0.345614672,-0.316546053,-0.490459472,3.438283920,3.773065090,0.314159274,-4.380269051,-5.000000000
1759716087.958679,0.188150719,0.254817069,0.073043622,0.000181437,0.000000000,1.200000048,-0.032987934,0.037641235,0.000000000,-0.019353196,0.291006625,-0.017317245,1759716087958180.000000000,0.000000000,1.000000000,1.000000000,10.910024643,1.000000000,-0.042222179,-0.016603174,0.291440248,0.726077676,0.250932038,0.439647585,-0.348642975,0.378277868,-0.091368333,0.000000000,-0.022113990,0.391331166,-0.342383713,-0.454818577,3.467848778,3.804476500,0.314159274,-4.384401798,-5.000000000
1759716088.058818,0.157241955,0.282522470,0.063353211,0.000191212,0.000000000,1.200000048,-0.042479631,0.036244571,0.000000000,-0.021585096,0.290823907,-0.020295054,1759716088058312.000000000,0.000000000,1.000000000,1.000000000,11.010044098,1.000000000,-0.046787705,-0.018524051,0.291238248,0.726733565,0.278971583,0.401078284,-0.313492864,0.418951482,-0.081145778,0.000000000,0.024989363,0.433408320,-0.370915830,-0.414918363,3.500322819,3.835898638,0.314159274,-4.380756378,-5.000000000
1759716088.158787,0.119856857,0.310695708,0.050516795,0.000339031,0.000000000,1.200000048,-0.044586957,0.034845136,0.000000000,-0.022611441,0.290446222,-0.023592595,1759716088158289.000000000,0.000000000,1.000000000,1.000000000,11.110031128,1.000000000,-0.048936702,-0.019186407,0.292522967,0.727282763,0.301055223,0.358777285,-0.277690440,0.455700576,-0.074520200,0.000000000,0.069186375,0.471425474,-0.390767902,-0.371157676,3.530349016,3.867310286,0.314159274,-4.381035328,-5.000000000
1759716088.260700,0.082581788,0.345953852,0.043617558,0.000269175,0.000000000,1.200000048,-0.046005640,0.033517096,0.000000000,-0.023499509,0.290864855,-0.027406087,1759716088259827.000000000,0.000000000,1.000000000,1.000000000,11.210144997,1.000000000,-0.048555844,-0.021650406,0.291809231,0.727692544,0.319687039,0.313067079,-0.236469388,0.488234729,-0.068231829,0.000000000,0.117068216,0.505082309,-0.408592522,-0.323870122,3.562615395,3.898761988,0.314159274,-4.379908085,-5.000000000
1759716088.360765,0.045598954,0.370761216,0.031311061,0.000223160,0.000000000,1.200000048,-0.046180576,0.032090027,0.000000000,-0.026531719,0.291038603,-0.030969722,1759716088359867.000000000,0.000000000,1.000000000,1.000000000,11.310163498,1.000000000,-0.047884271,-0.022926627,0.293014675,0.728200316,0.333004117,0.264474541,-0.195319071,0.516175687,-0.063022166,0.000000000,0.163979486,0.533987463,-0.419753879,-0.273600787,3.592071295,3.930183887,0.314159274,-4.379086018,-5.000000000
1759716088.458831,0.000026608,0.395917356,0.034946013,0.000188112,0.000000000,1.200000048,-0.045056093,0.030472048,0.000000000,-0.029175650,0.291298747,-0.034928136,1759716088458339.000000000,0.000000000,1.000000000,1.000000000,11.410080910,1.000000000,-0.043913852,-0.030435771,0.292251706,0.728249013,0.344227582,0.213465035,-0.145445868,0.539274335,-0.060020037,0.000000000,0.221010521,0.557883143,-0.421489656,-0.220831096,3.624367476,3.961573839,0.314159274,-4.384323120,-5.000000000
1759716088.560380,-0.044623714,0.409904748,0.028493812,0.000294447,0.000000000,1.200000048,-0.040534630,0.028517863,0.000000000,-0.035623331,0.291573375,-0.038326118,1759716088559524.000000000,0.000000000,1.000000000,1.000000000,11.510022163,1.000000000,-0.039647728,-0.035162564,0.293315083,0.727875113,0.348861843,0.160452664,-0.098780930,0.557350039,-0.058213916,0.000000000,0.271036565,0.576582611,-0.416603774,-0.165989429,3.653645992,3.992971182,0.314159274,-4.397093296,-5.000000000
